session_id,client_identity_id,label,start_ts,end_ts,pcap_path
0de64a51-9293-4783-8dc3-c06fd2ce9955,19ffcb26-3c17-42fa-8f3d-a22e5b4dbef0,human,1787069174.4253347,1787069194.5242486,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\0de64a51-9293-4783-8dc3-c06fd2ce9955.pcap
a9617c27-0149-4af8-aeab-0b3e3ae84c44,19ffcb26-3c17-42fa-8f3d-a22e5b4dbef0,human,1787069195.621314,1787069210.4804502,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\a9617c27-0149-4af8-aeab-0b3e3ae84c44.pcap
91c3c552-0612-496f-b7d0-97d2ed7b6f75,19ffcb26-3c17-42fa-8f3d-a22e5b4dbef0,human,1787069211.5917783,1787069231.8484578,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\91c3c552-0612-496f-b7d0-97d2ed7b6f75.pcap
943ef6c2-8bd8-4dd2-9153-b78efda93e95,19ffcb26-3c17-42fa-8f3d-a22e5b4dbef0,human,1787069232.9557974,1787069257.5510383,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\943ef6c2-8bd8-4dd2-9153-b78efda93e95.pcap
01fb8a81-6289-492a-a446-604b8a314045,b259e299-fbb2-4cfb-a92f-bdb7f91315f1,human,1787069258.7134967,1787069294.4217148,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\01fb8a81-6289-492a-a446-604b8a314045.pcap
62cb7268-cdc1-47df-8388-61497cfa233f,b259e299-fbb2-4cfb-a92f-bdb7f91315f1,human,1787069295.5906696,1787069324.0707748,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\62cb7268-cdc1-47df-8388-61497cfa233f.pcap
e59a78d6-637a-42d4-9eff-1521cc850e1e,b259e299-fbb2-4cfb-a92f-bdb7f91315f1,human,1787069325.1730607,1787069345.9741013,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\e59a78d6-637a-42d4-9eff-1521cc850e1e.pcap
ffbea874-2cb5-40ae-b15d-8609229ef253,b259e299-fbb2-4cfb-a92f-bdb7f91315f1,human,1787069347.077878,1787069371.2210095,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\ffbea874-2cb5-40ae-b15d-8609229ef253.pcap
c163610c-fefb-48a9-9b7f-8db36a142f60,f9be6a90-e5ab-4ae4-ba96-ca8523f083be,human,1787069372.2778552,1787069388.5546317,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\c163610c-fefb-48a9-9b7f-8db36a142f60.pcap
18ab1555-07a4-4b9d-9894-1481ee68bd74,f9be6a90-e5ab-4ae4-ba96-ca8523f083be,human,1787069389.5998154,1787069408.3768852,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\18ab1555-07a4-4b9d-9894-1481ee68bd74.pcap
de738e73-3599-4aaa-be58-0fffa93ec356,f9be6a90-e5ab-4ae4-ba96-ca8523f083be,human,1787069409.5429163,1787069431.9639535,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\de738e73-3599-4aaa-be58-0fffa93ec356.pcap
cbb1757c-5d09-41a9-bd1f-a67e13ac1d85,f9be6a90-e5ab-4ae4-ba96-ca8523f083be,human,1787069432.9987829,1787069451.7581382,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\cbb1757c-5d09-41a9-bd1f-a67e13ac1d85.pcap
b568f452-7b65-45a2-b326-2a973531149c,1d7d333b-a467-4420-90aa-23436036f26e,human,1787069452.7644207,1787069483.364263,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\b568f452-7b65-45a2-b326-2a973531149c.pcap
a0c1441b-187b-425b-a955-77dae23d895f,1d7d333b-a467-4420-90aa-23436036f26e,human,1787069484.3562734,1787069524.361543,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\a0c1441b-187b-425b-a955-77dae23d895f.pcap
7110cc57-80f0-4fdc-95c8-7379dcffb98d,1d7d333b-a467-4420-90aa-23436036f26e,human,1787069525.4594784,1787069542.8227406,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\7110cc57-80f0-4fdc-95c8-7379dcffb98d.pcap
08276e10-ed06-4a26-aa40-082db8fda8b9,1d7d333b-a467-4420-90aa-23436036f26e,human,1787069543.8337944,1787069561.0419238,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\08276e10-ed06-4a26-aa40-082db8fda8b9.pcap
67cb4b53-f88f-4cca-afc2-1e9858d89aa4,51907ed5-874b-4a6b-834b-babf03346c81,human,1787069562.0547652,1787069579.2517745,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\67cb4b53-f88f-4cca-afc2-1e9858d89aa4.pcap
2c31ae6b-e52a-4fcf-831f-d80d45453942,51907ed5-874b-4a6b-834b-babf03346c81,human,1787069580.2556782,1787069593.2547164,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\2c31ae6b-e52a-4fcf-831f-d80d45453942.pcap
038036e0-a21c-421c-95a6-290a71710671,51907ed5-874b-4a6b-834b-babf03346c81,human,1787069594.4545841,1787069614.8064475,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\038036e0-a21c-421c-95a6-290a71710671.pcap
40e89fb2-82a7-4aeb-b32a-fe14693fc09c,93aa50de-d6ef-43de-88f8-ff2df544c8b9,human,1787069615.862674,1787069634.8920233,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\40e89fb2-82a7-4aeb-b32a-fe14693fc09c.pcap
45c26071-c5e0-415c-9c28-382ea4c83de4,93aa50de-d6ef-43de-88f8-ff2df544c8b9,human,1787069635.8874037,1787069657.9815254,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\45c26071-c5e0-415c-9c28-382ea4c83de4.pcap
87f4a194-e0e8-41f6-98d3-3074c02953ec,93aa50de-d6ef-43de-88f8-ff2df544c8b9,human,1787069658.9847343,1787069674.1443946,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\87f4a194-e0e8-41f6-98d3-3074c02953ec.pcap
f7174fea-c125-4196-9377-7eac622e3b7e,31c66b12-4f0b-49f9-889e-e0abf53ce006,human,1787069675.1402478,1787069688.3869894,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f7174fea-c125-4196-9377-7eac622e3b7e.pcap
7beb5855-f088-4526-9f7d-4bd37e90a1a3,31c66b12-4f0b-49f9-889e-e0abf53ce006,human,1787069689.4499152,1787069703.5239816,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\7beb5855-f088-4526-9f7d-4bd37e90a1a3.pcap
65089b00-3b7b-4900-b09c-2ce7a69615ea,31c66b12-4f0b-49f9-889e-e0abf53ce006,human,1787069704.5770245,1787069723.2527723,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\65089b00-3b7b-4900-b09c-2ce7a69615ea.pcap
f7f3f4bf-ae7c-4e87-ac79-4623e9bf7f59,31c66b12-4f0b-49f9-889e-e0abf53ce006,human,1787069724.2606475,1787069761.3988187,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f7f3f4bf-ae7c-4e87-ac79-4623e9bf7f59.pcap
927b67ae-bf17-4332-a122-0f9d0dcb1aba,bd121887-0427-4e01-ac3e-4c3fda90a519,human,1787069762.4088137,1787069778.052015,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\927b67ae-bf17-4332-a122-0f9d0dcb1aba.pcap
afe76737-d07e-4b2d-ac11-6383afc54df8,bd121887-0427-4e01-ac3e-4c3fda90a519,human,1787069779.0577788,1787069807.1284032,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\afe76737-d07e-4b2d-ac11-6383afc54df8.pcap
d08cecd8-b03c-4658-b369-72884b6660d8,bd121887-0427-4e01-ac3e-4c3fda90a519,human,1787069808.2008977,1787069829.2592952,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\d08cecd8-b03c-4658-b369-72884b6660d8.pcap
07f777e5-fc3d-41a9-a22e-32647fb50b98,bd121887-0427-4e01-ac3e-4c3fda90a519,human,1787069830.3392794,1787069866.319875,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\07f777e5-fc3d-41a9-a22e-32647fb50b98.pcap
c653350c-c3b5-4c60-bc05-1be3b8a89713,0950533f-cbe4-4cb9-a0ee-69ef5306e175,human,1787069867.3744254,1787069909.8287508,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\c653350c-c3b5-4c60-bc05-1be3b8a89713.pcap
153991bc-d1ac-4e59-836d-17cce6a57316,0950533f-cbe4-4cb9-a0ee-69ef5306e175,human,1787069910.832539,1787069934.943792,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\153991bc-d1ac-4e59-836d-17cce6a57316.pcap
5529c29b-cce5-43f5-a280-57ae8e5e53ea,0950533f-cbe4-4cb9-a0ee-69ef5306e175,human,1787069936.102404,1787069977.9164462,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\5529c29b-cce5-43f5-a280-57ae8e5e53ea.pcap
4bc19ea5-9cfa-4e29-8ecf-88b446b87e94,9c7e52c6-48ab-45c0-a01d-b9f70c7282d4,human,1787069978.9431424,1787070010.8273757,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\4bc19ea5-9cfa-4e29-8ecf-88b446b87e94.pcap
a2ad0d7e-b7d6-4b85-9ea8-e6b74d39bde0,9c7e52c6-48ab-45c0-a01d-b9f70c7282d4,human,1787070011.8425696,1787070046.844381,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\a2ad0d7e-b7d6-4b85-9ea8-e6b74d39bde0.pcap
7ee2f60c-37bc-42e3-981e-ed85baf25934,9c7e52c6-48ab-45c0-a01d-b9f70c7282d4,human,1787070047.9052248,1787070072.100093,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\7ee2f60c-37bc-42e3-981e-ed85baf25934.pcap
23395b82-919e-47a2-90ba-55522369a953,32158f7a-0c5d-4aae-8a02-ad8524ebb300,human,1787070073.085622,1787070083.562342,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\23395b82-919e-47a2-90ba-55522369a953.pcap
be6fae7d-8e84-4479-8135-3620059e276b,32158f7a-0c5d-4aae-8a02-ad8524ebb300,human,1787070084.5367706,1787070109.0095925,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\be6fae7d-8e84-4479-8135-3620059e276b.pcap
78277c7a-396e-4b7d-8e8f-356486bad202,32158f7a-0c5d-4aae-8a02-ad8524ebb300,human,1787070110.0038264,1787070134.4497867,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\78277c7a-396e-4b7d-8e8f-356486bad202.pcap
969cc49e-e559-43ad-9ba7-3a9af391bdab,32158f7a-0c5d-4aae-8a02-ad8524ebb300,human,1787070135.4557343,1787070159.6537719,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\969cc49e-e559-43ad-9ba7-3a9af391bdab.pcap
7a7f2c8a-d3f4-433f-8d64-ccbd48eb77e1,7083fda1-1899-442a-97a0-e871353dfd57,human,1787070160.6562545,1787070191.6878638,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\7a7f2c8a-d3f4-433f-8d64-ccbd48eb77e1.pcap
14238415-5e55-42aa-9631-893e87228ab0,7083fda1-1899-442a-97a0-e871353dfd57,human,1787070192.871099,1787070225.6206684,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\14238415-5e55-42aa-9631-893e87228ab0.pcap
207ecbbf-bd09-41d3-8800-8c062f460c4b,7083fda1-1899-442a-97a0-e871353dfd57,human,1787070226.755509,1787070274.466379,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\207ecbbf-bd09-41d3-8800-8c062f460c4b.pcap
68fce6cd-829a-437e-8647-4fa7d50328ea,7083fda1-1899-442a-97a0-e871353dfd57,human,1787070275.6251848,1787070305.6630528,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\68fce6cd-829a-437e-8647-4fa7d50328ea.pcap
f1e7b756-6c6d-44c0-bcf4-9d3bb2f570b0,1a9641cd-206e-40f4-a298-a6fd8f1f8b64,human,1787070306.731168,1787070321.378106,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f1e7b756-6c6d-44c0-bcf4-9d3bb2f570b0.pcap
4d123438-a091-43cc-85fa-c229c1b6d87e,1a9641cd-206e-40f4-a298-a6fd8f1f8b64,human,1787070322.4182718,1787070356.635951,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\4d123438-a091-43cc-85fa-c229c1b6d87e.pcap
4d3d44fc-8a06-43e4-a864-a3c28056b216,1a9641cd-206e-40f4-a298-a6fd8f1f8b64,human,1787070357.6849236,1787070390.4269292,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\4d3d44fc-8a06-43e4-a864-a3c28056b216.pcap
562e7ee4-6abe-4de2-9f00-853b0e3366df,1a9641cd-206e-40f4-a298-a6fd8f1f8b64,human,1787070391.4773803,1787070428.5371106,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\562e7ee4-6abe-4de2-9f00-853b0e3366df.pcap
5b4bfce2-02e0-4526-9a57-d357788c5bb2,1a9641cd-206e-40f4-a298-a6fd8f1f8b64,human,1787070429.558195,1787070457.7826872,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\5b4bfce2-02e0-4526-9a57-d357788c5bb2.pcap
c99422d4-e04a-47c2-bc46-01cdcd36e641,83b50828-850a-4cf5-83bc-d1ea25628d8a,human,1787070458.8034751,1787070468.871627,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\c99422d4-e04a-47c2-bc46-01cdcd36e641.pcap
ac9cf507-672f-47a1-afc4-51bf03697d86,83b50828-850a-4cf5-83bc-d1ea25628d8a,human,1787070469.9196055,1787070488.1734488,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\ac9cf507-672f-47a1-afc4-51bf03697d86.pcap
510fa303-80af-459a-83d5-625853677333,83b50828-850a-4cf5-83bc-d1ea25628d8a,human,1787070489.2159102,1787070522.5688663,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\510fa303-80af-459a-83d5-625853677333.pcap
9efa2c81-c82c-4c13-bfe9-662c1e7b1964,3a568b08-8d32-40d9-b271-215ab0136e8a,human,1787070523.6050293,1787070536.7891006,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\9efa2c81-c82c-4c13-bfe9-662c1e7b1964.pcap
0890a88b-0c94-43f0-85fa-218ad325f3de,3a568b08-8d32-40d9-b271-215ab0136e8a,human,1787070537.8322732,1787070550.4208522,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\0890a88b-0c94-43f0-85fa-218ad325f3de.pcap
12af17fa-53b6-4cb4-934d-065bcad45126,3a568b08-8d32-40d9-b271-215ab0136e8a,human,1787070551.463212,1787070590.569294,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\12af17fa-53b6-4cb4-934d-065bcad45126.pcap
5abf57e4-e564-4e0a-9d2c-1ea295a4b58a,3a568b08-8d32-40d9-b271-215ab0136e8a,human,1787070591.6106818,1787070601.6844177,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\5abf57e4-e564-4e0a-9d2c-1ea295a4b58a.pcap
9ba9a10f-3677-45f6-824a-fd4b5f492ba6,3a568b08-8d32-40d9-b271-215ab0136e8a,human,1787070602.7046163,1787070621.059834,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\9ba9a10f-3677-45f6-824a-fd4b5f492ba6.pcap
78aced19-e55a-4a4e-bb59-594964e7d5b1,56853e71-df44-4944-b094-9e0ee0efbc59,human,1787070622.238746,1787070644.9217148,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\78aced19-e55a-4a4e-bb59-594964e7d5b1.pcap
da846ddb-a3a1-4240-bdd2-574e9ed6e95c,56853e71-df44-4944-b094-9e0ee0efbc59,human,1787070646.106103,1787070684.894822,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\da846ddb-a3a1-4240-bdd2-574e9ed6e95c.pcap
e65e46bf-a9f1-433e-9881-289ad8ed09ee,56853e71-df44-4944-b094-9e0ee0efbc59,human,1787070686.1056585,1787070714.4515862,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\e65e46bf-a9f1-433e-9881-289ad8ed09ee.pcap
bd15ccc6-b278-436f-95e4-abce2018c164,599ddbf0-774d-4c77-9cf9-2c549fcd2823,human,1787070715.5936482,1787070745.7120485,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\bd15ccc6-b278-436f-95e4-abce2018c164.pcap
368f7676-a22c-4a8e-a138-5a4a9ff7ab89,599ddbf0-774d-4c77-9cf9-2c549fcd2823,human,1787070746.8863697,1787070789.0462034,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\368f7676-a22c-4a8e-a138-5a4a9ff7ab89.pcap
d62fd2ab-386d-4f3f-a435-8eab00c7d95f,599ddbf0-774d-4c77-9cf9-2c549fcd2823,human,1787070790.2071037,1787070806.6426985,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\d62fd2ab-386d-4f3f-a435-8eab00c7d95f.pcap
d0c3c98c-79fb-4140-8f3f-5cdd81414e2a,599ddbf0-774d-4c77-9cf9-2c549fcd2823,human,1787070807.8985677,1787070830.00851,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\d0c3c98c-79fb-4140-8f3f-5cdd81414e2a.pcap
6c3e4292-a2f7-4841-8090-a2ee560d9d76,1f4551bd-d5ca-422d-8a43-5697a3e8a35e,human,1787070831.1762536,1787070874.9604242,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\6c3e4292-a2f7-4841-8090-a2ee560d9d76.pcap
1a9f6bc2-92cc-4d51-bd72-e1e47e846384,1f4551bd-d5ca-422d-8a43-5697a3e8a35e,human,1787070876.1258337,1787070893.6857042,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\1a9f6bc2-92cc-4d51-bd72-e1e47e846384.pcap
c28b21bd-abdb-4b10-b518-8918600fec3c,1f4551bd-d5ca-422d-8a43-5697a3e8a35e,human,1787070894.8197947,1787070931.0086591,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\c28b21bd-abdb-4b10-b518-8918600fec3c.pcap
b10ca337-e48e-4532-8e3e-d33db2fcafbb,1f4551bd-d5ca-422d-8a43-5697a3e8a35e,human,1787070932.165196,1787070956.469376,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\b10ca337-e48e-4532-8e3e-d33db2fcafbb.pcap
08b52c8f-479c-404b-bfa7-b252d34afc18,410b7fce-109c-47ee-a3d1-c4a3d8d16402,human,1787070957.625084,1787070979.7944374,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\08b52c8f-479c-404b-bfa7-b252d34afc18.pcap
256b95e2-f7cc-40bb-8b97-9e96413430b4,410b7fce-109c-47ee-a3d1-c4a3d8d16402,human,1787070980.8837478,1787071018.8393545,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\256b95e2-f7cc-40bb-8b97-9e96413430b4.pcap
b300d8cc-946d-49c0-bce6-8b6d820135f2,410b7fce-109c-47ee-a3d1-c4a3d8d16402,human,1787071019.9891207,1787071046.6528249,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\b300d8cc-946d-49c0-bce6-8b6d820135f2.pcap
2a6f7dc0-d1a8-4614-be1a-7e463f91f427,410b7fce-109c-47ee-a3d1-c4a3d8d16402,human,1787071047.7967052,1787071087.985746,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\2a6f7dc0-d1a8-4614-be1a-7e463f91f427.pcap
4626e8f2-e840-41b0-b010-862b2c6519c9,410b7fce-109c-47ee-a3d1-c4a3d8d16402,human,1787071089.1300383,1787071114.5981312,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\4626e8f2-e840-41b0-b010-862b2c6519c9.pcap
20e6ce9b-2839-4fbe-bf3a-60ef6c1d39cb,1ecba092-7ca2-436d-ad8d-27691956e429,human,1787071115.755454,1787071129.3095536,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\20e6ce9b-2839-4fbe-bf3a-60ef6c1d39cb.pcap
f6be020d-30ea-44a3-8f10-fddf8dd606a9,1ecba092-7ca2-436d-ad8d-27691956e429,human,1787071130.4722068,1787071171.4981525,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f6be020d-30ea-44a3-8f10-fddf8dd606a9.pcap
f5255a80-0e51-4ad5-b36a-e95bfac474ac,1ecba092-7ca2-436d-ad8d-27691956e429,human,1787071172.6579945,1787071193.5989568,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f5255a80-0e51-4ad5-b36a-e95bfac474ac.pcap
f7a828bf-a447-4e70-a52b-fc092e27a2ae,1ecba092-7ca2-436d-ad8d-27691956e429,human,1787071194.7527838,1787071229.3185997,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\f7a828bf-a447-4e70-a52b-fc092e27a2ae.pcap
a99bf05c-7788-4d5d-be10-1ef897f19e3f,9a5f3b83-7732-49c1-84b7-1842f8fdc424,human,1787071230.471512,1787071243.7423966,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\a99bf05c-7788-4d5d-be10-1ef897f19e3f.pcap
00180f12-a401-432f-b3a0-e91695f8b537,9a5f3b83-7732-49c1-84b7-1842f8fdc424,human,1787071245.1798925,1787071274.5024538,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\00180f12-a401-432f-b3a0-e91695f8b537.pcap
1b671334-231c-416f-9c79-08edc3d107de,9a5f3b83-7732-49c1-84b7-1842f8fdc424,human,1787071275.657739,1787071288.4283571,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\1b671334-231c-416f-9c79-08edc3d107de.pcap
faeddbe8-a084-42e2-9c26-66cf52dcd3f0,9a5f3b83-7732-49c1-84b7-1842f8fdc424,human,1787071289.59065,1787071305.805863,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\faeddbe8-a084-42e2-9c26-66cf52dcd3f0.pcap
85fecc03-8b5e-44a5-a557-45fce5009c30,ae026b03-0026-485f-ac02-dddee791cd47,human,1787071306.965516,1787071340.4732287,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\85fecc03-8b5e-44a5-a557-45fce5009c30.pcap
aa44f61e-e36e-47b5-86f2-18b264e41889,ae026b03-0026-485f-ac02-dddee791cd47,human,1787071341.6238751,1787071359.2718527,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\aa44f61e-e36e-47b5-86f2-18b264e41889.pcap
3e52f2c9-1696-4cbe-b578-69c8a5b36d4f,ae026b03-0026-485f-ac02-dddee791cd47,human,1787071360.486813,1787071386.3159556,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\3e52f2c9-1696-4cbe-b578-69c8a5b36d4f.pcap
94eb09e9-6903-46ac-a18a-e46e370425d1,ae026b03-0026-485f-ac02-dddee791cd47,human,1787071387.5144973,1787071402.555406,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\94eb09e9-6903-46ac-a18a-e46e370425d1.pcap
e3178a37-a35a-4509-aec2-d5b37f3373af,ae026b03-0026-485f-ac02-dddee791cd47,human,1787071403.599185,1787071437.2523303,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\e3178a37-a35a-4509-aec2-d5b37f3373af.pcap
60e4a97c-66ab-429c-a125-a207f9250576,a2a34157-6edb-4d58-a158-016f233d5963,human,1787071438.4058208,1787071453.830301,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\60e4a97c-66ab-429c-a125-a207f9250576.pcap
401edc03-3673-4027-8442-2fae4ba7a2d5,a2a34157-6edb-4d58-a158-016f233d5963,human,1787071454.991057,1787071468.406657,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\401edc03-3673-4027-8442-2fae4ba7a2d5.pcap
e32db658-5489-47f3-ac72-a2243cbaec73,a2a34157-6edb-4d58-a158-016f233d5963,human,1787071469.5375948,1787071505.2106586,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\e32db658-5489-47f3-ac72-a2243cbaec73.pcap
9e91b546-27a4-4639-97d5-11128ae0a85e,4adf1a40-4b6f-4d5b-a213-0d4287f89ff8,human,1787071506.3712537,1787071527.4588974,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\9e91b546-27a4-4639-97d5-11128ae0a85e.pcap
48c5bd14-5c97-48bb-a59c-36840609d3fe,4adf1a40-4b6f-4d5b-a213-0d4287f89ff8,human,1787071528.6687253,1787071559.9836178,C:\Users\har20\OneDrive\Desktop\project 1\code\quic-pqtls-bot-detection\capture\pcap_store\48c5bd14-5c97-48bb-a59c-36840609d3fe.pcap
